ball_x,ball_y,player_y
821,269,613
828,262,606
835,255,599
842,248,592
849,241,585
856,234,578
863,227,571
870,220,564
877,213,557
884,206,550
891,199,543
898,192,536
905,185,529
912,178,522
919,171,515
926,164,508
933,157,501
940,150,494
947,143,487
954,136,480
961,129,473
968,122,466
975,115,459
982,108,452
989,101,445
996,94,438
1003,87,431
1010,80,424
1017,73,417
1024,66,410
1031,59,403
1038,52,396
1045,45,389
1052,38,382
1059,31,375
1066,24,368
1073,17,361
1080,10,354
1087,3,347
1094,-4,340
1101,3,333
1108,10,326
1115,17,319
1122,24,312
1129,31,305
1136,38,298
1143,45,291
1150,52,284
1157,59,277
1164,66,270
1171,73,263
1178,80,256
1185,87,249
1192,94,242
1199,101,235
1206,108,228
1213,115,221
1220,122,214
1227,129,207
1234,136,200
1241,143,193
1248,150,186
625,465,179
632,472,172
639,479,165
646,486,158
653,493,151
660,500,144
667,507,137
674,514,130
681,521,123
688,528,116
695,535,116
702,542,116
709,549,116
716,556,116
723,563,116
730,570,116
737,577,116
744,584,123
751,591,130
758,598,137
765,605,144
772,612,151
779,619,158
786,626,165
793,633,172
800,640,179
807,647,186
814,654,193
821,661,200
828,668,207
835,675,214
842,682,221
849,689,228
856,696,235
863,703,242
870,710,249
877,717,256
884,724,263
891,731,270
898,738,277
905,745,284
912,752,291
919,759,298
926,766,305
933,773,312
940,780,319
947,787,326
954,794,333
961,801,340
968,808,347
975,815,354
982,822,361
989,829,368
996,836,375
1003,843,382
1010,850,389
1017,857,396
1024,864,403
1031,871,410
1038,878,417
1045,885,424
1052,892,431
1059,899,438
1066,906,445
1073,913,452
1080,920,459
1087,927,466
1094,934,473
1101,927,480
1108,920,487
1115,913,494
1122,906,501
1129,899,508
1136,892,515
1143,885,522
1150,878,529
1157,871,536
1164,864,543
1171,857,550
1178,850,557
1185,843,564
1192,836,571
1199,829,578
1206,822,585
1213,815,592
1220,808,599
1227,801,606
1234,794,613
1241,787,620
1248,780,627
625,465,634
632,458,641
639,451,648
646,444,655
653,437,662
660,430,669
667,423,676
674,416,683
681,409,683
688,402,683
695,395,676
702,388,669
709,381,662
716,374,655
723,367,648
730,360,641
737,353,634
744,346,627
751,339,620
758,332,613
765,325,606
772,318,599
779,311,592
786,304,585
793,297,578
800,290,571
807,283,564
814,276,557
821,269,550
828,262,543
835,255,536
842,248,529
849,241,522
856,234,515
863,227,508
870,220,501
877,213,494
884,206,487
891,199,480
898,192,473
905,185,466
912,178,459
919,171,452
926,164,445
933,157,438
940,150,431
947,143,424
954,136,417
961,129,410
968,122,403
975,115,396
982,108,389
989,101,382
996,94,375
1003,87,368
1010,80,361
1017,73,354
1024,66,347
1031,59,340
1038,52,333
1045,45,326
1052,38,319
1059,31,312
1066,24,305
1073,17,298
1080,10,291
1087,3,284
1094,-4,277
1101,3,270
1108,10,263
1115,17,256
1122,24,249
1129,31,242
1136,38,235
1143,45,228
1150,52,221
1157,59,214
1164,66,207
1171,73,200
1178,80,193
1185,87,186
1192,94,179
1199,101,172
1206,108,165
1213,115,158
1220,122,151
1227,129,144
1234,136,137
1227,143,130
1220,150,123
1213,157,116
1206,164,109
1199,171,102
1192,178,102
1185,185,102
1178,192,102
1171,199,102
1164,206,102
1157,213,102
1150,220,102
1143,227,102
1136,234,102
1129,241,102
1122,248,102
1115,255,102
1108,262,102
1101,269,102
1094,276,102
1087,283,102
1080,290,102
1073,297,102
1066,304,102
1059,311,102
1052,318,102
1045,325,102
1038,332,102
1031,339,102
1024,346,102
1017,353,102
1010,360,102
1003,367,102
996,374,102
989,381,102
982,388,102
975,395,102
968,402,102
961,409,102
954,416,102
947,423,102
940,430,102
933,437,102
926,444,102
919,451,102
912,458,102
905,465,102
898,472,102
891,479,102
884,486,102
877,493,102
870,500,102
863,507,102
856,514,102
849,521,102
842,528,102
835,535,102
828,542,102
821,549,102
814,556,102
807,563,102
800,570,102
793,577,102
786,584,102
779,591,102
772,598,102
765,605,102
758,612,102
751,619,102
744,626,102
737,633,102
730,640,102
723,647,102
716,654,102
709,661,102
702,668,102
695,675,102
688,682,102
681,689,102
674,696,102
667,703,102
660,710,102
653,717,102
646,724,102
639,731,102
632,738,102
625,745,102
618,752,102
611,759,102
604,766,102
597,773,109
590,780,116
583,787,116
576,794,116
569,801,116
562,808,116
555,815,116
548,822,116
541,829,116
534,836,116
527,843,116
520,850,116
513,857,116
506,864,123
499,871,130
492,878,137
485,885,144
478,892,151
471,899,158
464,906,165
457,913,172
450,920,179
443,927,186
436,934,193
429,927,200
422,920,207
415,913,214
408,906,221
401,899,228
394,892,235
387,885,242
380,878,249
373,871,256
366,864,263
359,857,270
352,850,277
345,843,284
338,836,291
331,829,298
324,822,305
317,815,312
310,808,319
303,801,326
296,794,333
289,787,333
282,780,333
275,773,333
268,766,333
261,759,333
254,752,333
247,745,333
240,738,333
233,731,333
226,724,333
219,717,333
212,710,333
205,703,333
198,696,333
191,689,333
184,682,333
177,675,333
170,668,333
163,661,340
156,654,347
149,647,354
142,640,361
135,633,368
128,626,368
121,619,368
114,612,368
107,605,368
100,598,368
93,591,368
86,584,368
79,577,368
72,570,368
65,563,368
58,556,368
51,549,368
44,542,368
37,535,368
30,528,368
23,521,368
16,514,368
23,507,368
30,500,368
37,493,368
44,486,368
51,479,368
58,472,368
65,465,368
72,458,368
79,451,368
86,444,368
93,437,368
100,430,368
107,423,368
114,416,368
121,409,368
128,402,368
135,395,368
142,388,368
149,381,368
156,374,368
163,367,368
170,360,368
177,353,368
184,346,368
191,339,368
198,332,368
205,325,368
212,318,368
219,311,368
226,304,368
233,297,368
240,290,368
247,283,368
254,276,368
261,269,368
268,262,368
275,255,368
282,248,368
289,241,368
296,234,368
303,227,368
310,220,368
317,213,368
324,206,368
331,199,368
338,192,368
345,185,368
352,178,368
359,171,368
366,164,368
373,157,368
380,150,368
387,143,368
394,136,368
401,129,368
408,122,368
415,115,368
422,108,368
429,101,368
436,94,368
443,87,368
450,80,368
457,73,368
464,66,368
471,59,368
478,52,368
485,45,368
492,38,368
499,31,368
506,24,368
513,17,368
520,10,368
527,3,368
534,-4,368
541,3,368
548,10,368
555,17,368
562,24,368
569,31,368
576,38,368
583,45,368
590,52,375
597,59,382
604,66,389
611,73,396
618,80,403
625,87,410
632,94,417
639,101,424
646,108,431
653,115,438
660,122,445
667,129,452
674,136,459
681,143,466
688,150,473
695,157,480
702,164,487
709,171,494
716,178,501
723,185,508
730,192,515
737,199,522
744,206,529
751,213,536
758,220,543
765,227,550
772,234,557
779,241,564
786,248,571
793,255,578
800,262,585
807,269,592
814,276,599
821,283,606
828,290,613
835,297,620
842,304,627
849,311,634
856,318,641
863,325,648
870,332,655
877,339,662
884,346,669
891,353,676
898,360,683
905,367,690
912,374,697
919,381,697
926,388,697
933,395,697
940,402,697
947,409,697
954,416,697
961,423,697
968,430,697
975,437,697
982,444,697
989,451,697
996,458,697
1003,465,697
1010,472,697
1017,479,697
1024,486,697
1031,493,697
1038,500,697
1045,507,697
1052,514,697
1059,521,697
1066,528,697
1073,535,697
1080,542,697
1087,549,697
1094,556,697
1101,563,697
1108,570,697
1115,577,697
1122,584,697
1129,591,690
1136,598,683
1143,605,676
1150,612,669
1157,619,662
1164,626,662
1171,633,662
1178,640,662
1185,647,662
1192,654,662
1199,661,662
1206,668,662
1213,675,662
1220,682,662
1227,689,662
1234,696,662
1227,703,662
1220,710,662
1213,717,662
1206,724,662
1199,731,662
1192,738,662
1185,745,662
1178,752,662
1171,759,662
1164,766,662
1157,773,662
1150,780,662
1143,787,662
1136,794,662
1129,801,662
1122,808,662
1115,815,662
1108,822,662
1101,829,662
1094,836,662
1087,843,662
1080,850,662
1073,857,662
1066,864,662
1059,871,662
1052,878,662
1045,885,662
1038,892,662
1031,899,662
1024,906,662
1017,913,662
1010,920,662
1003,927,662
996,934,662
989,927,662
982,920,662
975,913,662
968,906,662
961,899,662
954,892,662
947,885,662
940,878,662
933,871,662
926,864,662
919,857,662
912,850,662
905,843,662
898,836,662
891,829,662
884,822,662
877,815,662
870,808,662
863,801,662
856,794,662
849,787,662
842,780,662
835,773,662
828,766,662
821,759,662
814,752,662
807,745,662
800,738,662
793,731,662
786,724,662
779,717,662
772,710,662
765,703,662
758,696,662
751,689,662
744,682,662
737,675,662
730,668,662
723,661,662
716,654,662
709,647,662
702,640,662
695,633,662
688,626,662
681,619,662
674,612,662
667,605,662
660,598,662
653,591,662
646,584,662
639,577,662
632,570,662
625,563,662
618,556,662
611,549,662
604,542,662
597,535,655
590,528,648
583,521,641
576,514,634
569,507,627
562,500,620
555,493,613
548,486,606
541,479,599
534,472,592
527,465,585
520,458,578
513,451,571
506,444,564
499,437,557
492,430,550
485,423,543
478,416,536
471,409,529
464,402,522
457,395,515
450,388,508
443,381,501
436,374,494
429,367,487
422,360,480
415,353,473
408,346,466
401,339,459
394,332,452
387,325,445
380,318,438
373,311,431
366,304,431
359,297,431
352,290,431
345,283,431
338,276,431
331,269,431
324,262,431
317,255,431
310,248,431
303,241,431
296,234,431
289,227,431
282,220,431
275,213,431
268,206,431
261,199,431
254,192,431
247,185,431
240,178,431
233,171,431
226,164,431
219,157,431
212,150,431
205,143,431
198,136,431
191,129,431
184,122,431
177,115,431
170,108,431
163,101,431
156,94,431
149,87,431
142,80,431
135,73,431
128,66,431
121,59,431
114,52,431
107,45,431
100,38,431
93,31,431
86,24,431
79,17,431
72,10,431
65,3,431
58,-4,431
51,3,431
44,10,431
37,17,431
30,24,431
23,31,431
16,38,431
23,45,431
30,52,431
37,59,431
44,66,431
51,73,431
58,80,431
65,87,431
72,94,431
79,101,431
86,108,431
93,115,431
100,122,431
107,129,431
114,136,431
121,143,431
128,150,431
135,157,431
142,164,431
149,171,431
156,178,431
163,185,431
170,192,431
177,199,431
184,206,431
191,213,431
198,220,431
205,227,431
212,234,431
219,241,431
226,248,431
233,255,431
240,262,431
247,269,431
254,276,431
261,283,431
268,290,431
275,297,431
282,304,431
289,311,431
296,318,431
303,325,431
310,332,431
317,339,431
324,346,431
331,353,431
338,360,431
345,367,431
352,374,431
359,381,431
366,388,431
373,395,431
380,402,431
387,409,431
394,416,431
401,423,431
408,430,431
415,437,431
422,444,431
429,451,431
436,458,431
443,465,431
450,472,431
457,479,431
464,486,431
471,493,431
478,500,431
485,507,431
492,514,431
499,521,431
506,528,431
513,535,431
520,542,431
527,549,431
534,556,431
541,563,431
548,570,431
555,577,431
562,584,431
569,591,431
576,598,431
583,605,431
590,612,431
597,619,431
604,626,431
611,633,431
618,640,431
625,647,431
632,654,431
639,661,431
646,668,431
653,675,431
660,682,431
667,689,431
674,696,431
681,703,431
688,710,431
695,717,431
702,724,431
709,731,431
716,738,431
723,745,431
730,752,431
737,759,431
744,766,431
751,773,431
758,780,431
765,787,431
772,794,431
779,801,431
786,808,431
793,815,431
800,822,431
807,829,431
814,836,431
821,843,431
828,850,431
835,857,431
842,864,431
849,871,431
856,878,431
863,885,431
870,892,431
877,899,431
884,906,431
891,913,431
898,920,431
905,927,431
912,934,431
919,927,431
926,920,431
933,913,431
940,906,431
947,899,431
954,892,431
961,885,431
968,878,431
975,871,431
982,864,431
989,857,431
996,850,431
1003,843,431
1010,836,431
1017,829,431
1024,822,431
1031,815,431
1038,808,431
1045,801,431
1052,794,431
1059,787,431
1066,780,431
1073,773,431
1080,766,438
1087,759,445
1094,752,452
1101,745,459
1108,738,466
1115,731,473
1122,724,480
1129,717,487
1136,710,494
1143,703,501
1150,696,501
1157,689,501
1164,682,501
1171,675,501
1178,668,508
1185,661,515
1192,654,522
1199,647,529
1206,640,536
1213,633,543
1220,626,550
1227,619,550
1234,612,550
1227,605,550
1220,598,550
1213,591,550
1206,584,550
1199,577,550
1192,570,550
1185,563,550
1178,556,550
1171,549,550
1164,542,550
1157,535,550
1150,528,550
1143,521,550
1136,514,550
1129,507,550
1122,500,550
1115,493,550
1108,486,550
1101,479,543
1094,472,536
1087,465,529
1080,458,522
1073,451,515
1066,444,508
1059,437,501
1052,430,494
1045,423,487
1038,416,480
1031,409,473
1024,402,466
1017,395,466
1010,388,466
1003,381,466
996,374,466
989,367,466
982,360,466
975,353,466
968,346,466
961,339,466
954,332,466
947,325,466
940,318,466
933,311,466
926,304,466
919,297,466
912,290,466
905,283,466
898,276,466
891,269,466
884,262,466
877,255,466
870,248,466
863,241,466
856,234,466
849,227,466
842,220,466
835,213,466
828,206,466
821,199,466
814,192,466
807,185,466
800,178,466
793,171,466
786,164,466
779,157,466
772,150,466
765,143,466
758,136,466
751,129,466
744,122,466
737,115,466
730,108,466
723,101,466
716,94,466
709,87,466
702,80,466
695,73,466
688,66,466
681,59,466
674,52,466
667,45,466
660,38,466
653,31,466
646,24,466
639,17,466
632,10,466
625,3,466
618,-4,466
611,3,466
604,10,466
597,17,466
590,24,466
583,31,466
576,38,466
569,45,466
562,52,466
555,59,466
548,66,473
541,73,480
534,80,487
527,87,494
520,94,494
513,101,494
506,108,494
499,115,494
492,122,494
485,129,494
478,136,494
471,143,494
464,150,494
457,157,494
450,164,494
443,171,494
436,178,494
429,185,494
422,192,494
415,199,494
408,206,494
401,213,494
394,220,494
387,227,494
380,234,487
373,241,480
366,248,473
359,255,466
352,262,459
345,269,452
338,276,445
331,283,438
324,290,431
317,297,424
310,304,417
303,311,417
296,318,417
289,325,417
282,332,417
275,339,417
268,346,417
261,353,417
254,360,417
247,367,417
240,374,417
233,381,417
226,388,417
219,395,410
212,402,403
205,409,396
198,416,389
191,423,382
184,430,382
177,437,382
170,444,382
163,451,382
156,458,382
149,465,382
142,472,382
135,479,382
128,486,382
121,493,382
114,500,382
107,507,382
100,514,382
93,521,382
86,528,382
79,535,382
72,542,382
65,549,382
58,556,382
51,563,382
44,570,382
37,577,382
30,584,382
23,591,382
16,598,382
9,605,382
2,612,382
625,465,382
618,472,382
611,479,382
604,486,382
597,493,382
590,500,382
583,507,382
576,514,382
569,521,382
562,528,382
555,535,382
548,542,382
541,549,382
534,556,382
527,563,382
520,570,382
513,577,382
506,584,382
499,591,382
492,598,382
485,605,382
478,612,382
471,619,382
464,626,382
457,633,382
450,640,382
443,647,382
436,654,382
429,661,382
422,668,382
415,675,382
408,682,382
401,689,382
394,696,382
387,703,382
380,710,382
373,717,382
366,724,382
359,731,382
352,738,382
345,745,382
338,752,382
331,759,382
324,766,382
317,773,382
310,780,382
303,787,382
296,794,382
289,801,382
282,808,382
275,815,382
268,822,382
261,829,382
254,836,382
247,843,382
240,850,382
233,857,382
226,864,382
219,871,382
212,878,382
205,885,382
198,892,382
191,899,382
184,906,382
177,913,382
170,920,382
163,927,382
156,934,382
149,927,382
142,920,382
135,913,382
128,906,382
121,899,382
114,892,382
107,885,382
100,878,382
93,871,382
86,864,382
79,857,382
72,850,382
65,843,382
58,836,382
51,829,382
44,822,382
37,815,382
30,808,382
23,801,382
16,794,382
23,787,382
30,780,382
37,773,382
44,766,382
51,759,382
58,752,382
65,745,382
72,738,382
79,731,382
86,724,382
93,717,382
100,710,382
107,703,382
114,696,382
121,689,382
128,682,382
135,675,382
142,668,382
149,661,382
156,654,382
163,647,382
170,640,382
177,633,382
184,626,382
191,619,382
198,612,382
205,605,382
212,598,382
219,591,382
226,584,382
233,577,382
240,570,382
247,563,382
254,556,382
261,549,382
268,542,382
275,535,382
282,528,382
289,521,382
296,514,382
303,507,382
310,500,382
317,493,382
324,486,382
331,479,382
338,472,382
345,465,382
352,458,382
359,451,382
366,444,382
373,437,382
380,430,382
387,423,382
394,416,382
401,409,382
408,402,382
415,395,382
422,388,382
429,381,382
436,374,382
443,367,382
450,360,382
457,353,382
464,346,382
471,339,382
478,332,382
485,325,382
492,318,382
499,311,382
506,304,382
513,297,382
520,290,382
527,283,382
534,276,382
541,269,382
548,262,382
555,255,382
562,248,382
569,241,382
576,234,382
583,227,382
590,220,382
597,213,382
604,206,382
611,199,382
618,192,382
625,185,382
632,178,382
639,171,382
646,164,382
653,157,382
660,150,382
667,143,382
674,136,382
681,129,382
688,122,382
695,115,382
702,108,382
709,101,382
716,94,382
723,87,382
730,80,382
737,73,382
744,66,382
751,59,382
758,52,382
765,45,382
772,38,382
779,31,382
786,24,382
793,17,382
800,10,382
807,3,382
814,-4,382
821,3,382
828,10,382
835,17,382
842,24,382
849,31,382
856,38,382
863,45,382
870,52,382
877,59,382
884,66,382
891,73,382
898,80,382
905,87,382
912,94,382
919,101,382
926,108,382
933,115,382
940,122,382
947,129,382
954,136,382
961,143,382
968,150,382
975,157,382
982,164,382
989,171,382
996,178,382
1003,185,382
1010,192,382
1017,199,382
1024,206,382
1031,213,382
1038,220,382
1045,227,382
1052,234,382
1059,241,382
1066,248,382
1073,255,382
1080,262,382
1087,269,382
1094,276,382
1101,283,382
1108,290,382
1115,297,382
1122,304,382
1129,311,382
1136,318,382
1143,325,382
1150,332,382
1157,339,382
1164,346,382
1171,353,382
1178,360,382
1185,367,382
1192,374,382
1199,381,382
1206,388,382
1213,395,382
1220,402,382
1227,409,382
1234,416,382
1227,423,382
1220,430,382
1213,437,382
1206,444,382
1199,451,382
1192,458,382
1185,465,382
1178,472,382
1171,479,382
1164,486,382
1157,493,382
1150,500,382
1143,507,382
1136,514,382
1129,521,382
1122,528,382
1115,535,382
1108,542,382
1101,549,382
1094,556,382
1087,563,382
1080,570,382
1073,577,382
1066,584,382
1059,591,382
1052,598,382
1045,605,382
1038,612,382
1031,619,382
1024,626,382
1017,633,382
1010,640,382
1003,647,382
996,654,382
989,661,382
982,668,382
975,675,382
968,682,382
961,689,382
954,696,382
947,703,382
940,710,382
933,717,382
926,724,382
919,731,382
912,738,382
905,745,382
898,752,382
891,759,382
884,766,382
877,773,382
870,780,382
863,787,382
856,794,382
849,801,382
842,808,382
835,815,382
828,822,382
821,829,382
814,836,382
807,843,382
800,850,382
793,857,382
786,864,382
779,871,382
772,878,382
765,885,382
758,892,382
751,899,382
744,906,382
737,913,382
730,920,382
723,927,382
716,934,382
709,927,382
702,920,382
695,913,382
688,906,382
681,899,382
674,892,382
667,885,382
660,878,382
653,871,382
646,864,382
639,857,382
632,850,382
625,843,382
618,836,382
611,829,382
604,822,382
597,815,382
590,808,382
583,801,382
576,794,382
569,787,382
562,780,382
555,773,382
548,766,382
541,759,382
534,752,382
527,745,382
520,738,382
513,731,382
506,724,382
499,717,382
492,710,382
485,703,382
478,696,382
471,689,382
464,682,382
457,675,382
450,668,382
443,661,382
436,654,382
429,647,382
422,640,382
415,633,382
408,626,382
401,619,382
394,612,382
387,605,382
380,598,382
373,591,382
366,584,382
359,577,382
352,570,382
345,563,382
338,556,382
331,549,382
324,542,382
317,535,382
310,528,382
303,521,382
296,514,382
289,507,382
282,500,382
275,493,382
268,486,382
261,479,382
254,472,382
247,465,382
240,458,382
233,451,382
226,444,382
219,437,382
212,430,382
205,423,382
198,416,382
191,409,382
184,402,382
177,395,382
170,388,382
163,381,382
156,374,382
149,367,382
142,360,382
135,353,382
128,346,382
121,339,382
114,332,382
107,325,382
100,318,382
93,311,382
86,304,382
79,297,382
72,290,382
65,283,382
58,276,382
51,269,382
44,262,382
37,255,382
30,248,382
23,241,382
16,234,382
23,227,382
30,220,382
37,213,382
44,206,382
51,199,382
58,192,382
65,185,382
72,178,382
79,171,382
86,164,382
93,157,382
100,150,382
107,143,382
114,136,382
121,129,382
128,122,382
135,115,382
142,108,382
149,101,382
156,94,382
163,87,382
170,80,382
177,73,382
184,66,382
191,59,382
198,52,382
205,45,382
212,38,382
219,31,382
226,24,382
233,17,382
240,10,382
247,3,382
254,-4,382
261,3,382
268,10,382
275,17,382
282,24,382
289,31,382
296,38,382
303,45,382
310,52,382
317,59,382
324,66,389
331,73,396
338,80,403
345,87,410
352,94,417
359,101,424
366,108,431
373,115,438
380,122,445
387,129,452
394,136,459
401,143,466
408,150,473
415,157,480
422,164,487
429,171,494
436,178,501
443,185,508
450,192,515
457,199,522
464,206,529
471,213,536
478,220,543
485,227,550
492,234,557
499,241,564
506,248,571
513,255,578
520,262,585
527,269,592
534,276,599
541,283,606
548,290,613
555,297,620
562,304,627
569,311,634
576,318,641
583,325,648
590,332,655
597,339,662
604,346,669
611,353,676
618,360,683
625,367,690
632,374,697
639,381,704
646,388,711
653,395,718
660,402,725
667,409,732
674,416,739
681,423,746
688,430,753
695,437,753
702,444,753
709,451,753
716,458,753
723,465,760
730,472,767
737,479,774
744,486,781
751,493,788
758,500,795
765,507,802
772,514,809
779,521,816
786,528,820
793,535,820
800,542,820
807,549,820
814,556,820
821,563,820
828,570,820
835,577,820
842,584,820
849,591,820
856,598,820
863,605,820
870,612,820
877,619,820
884,626,820
891,633,820
898,640,820
905,647,820
912,654,820
919,661,820
926,668,820
933,675,820
940,682,820
947,689,820
954,696,820
961,703,820
968,710,820
975,717,820
982,724,820
989,731,820
996,738,820
1003,745,820
1010,752,820
1017,759,820
1024,766,820
1031,773,820
1038,780,820
1045,787,820
1052,794,820
1059,801,820
1066,808,820
1073,815,820
1080,822,820
1087,829,820
1094,836,820
1101,843,820
1108,850,820
1115,857,820
1122,864,820
1129,871,820
1136,878,820
1143,885,820
1150,892,820
1157,899,820
1164,906,820
1171,913,820
1178,920,820
1185,927,820
1192,934,820
1199,927,820
1206,920,820
1213,913,820
1220,906,820
1227,899,820
1234,892,820
1227,885,820
1220,878,820
1213,871,820
1206,864,820
1199,857,820
1192,850,820
1185,843,820
1178,836,820
1171,829,820
1164,822,820
1157,815,820
1150,808,820
1143,801,820
1136,794,820
1129,787,820
1122,780,820
1115,773,820
1108,766,820
1101,759,820
1094,752,820
1087,745,820
1080,738,820
1073,731,820
1066,724,820
1059,717,820
1052,710,820
1045,703,820
1038,696,820
1031,689,820
1024,682,820
1017,675,820
1010,668,820
1003,661,820
996,654,820
989,647,820
982,640,820
975,633,820
968,626,820
961,619,820
954,612,820
947,605,820
940,598,820
933,591,820
926,584,820
919,577,820
912,570,820
905,563,820
898,556,820
891,549,820
884,542,820
877,535,820
870,528,820
863,521,820
856,514,820
849,507,820
842,500,820
835,493,820
828,486,820
821,479,820
814,472,820
807,465,820
800,458,820
793,451,820
786,444,820
779,437,820
772,430,820
765,423,820
758,416,820
751,409,820
744,402,820
737,395,820
730,388,820
723,381,820
716,374,820
709,367,820
702,360,820
695,353,820
688,346,820
681,339,820
674,332,820
667,325,820
660,318,820
653,311,820
646,304,820
639,297,820
632,290,820
625,283,820
618,276,820
611,269,820
604,262,820
597,255,820
590,248,820
583,241,813
576,234,806
569,227,799
562,220,792
555,213,785
548,206,778
541,199,771
534,192,764
527,185,757
520,178,750
513,171,743
506,164,736
499,157,729
492,150,722
485,143,715
478,136,708
471,129,701
464,122,694
457,115,687
450,108,680
443,101,673
436,94,666
429,87,659
422,80,652
415,73,645
408,66,638
401,59,631
394,52,624
387,45,617
380,38,610
373,31,603
366,24,596
359,17,589
352,10,582
345,3,575
338,-4,568
331,3,561
324,10,554
317,17,547
310,24,540
303,31,533
296,38,526
289,45,519
282,52,512
275,59,505
268,66,498
261,73,491
254,80,484
247,87,477
240,94,470
233,101,463
226,108,456
219,115,449
212,122,442
205,129,435
198,136,428
191,143,421
184,150,421
177,157,421
170,164,421
163,171,421
156,178,421
149,185,421
142,192,421
135,199,421
128,206,421
121,213,421
114,220,421
107,227,421
100,234,421
93,241,421
86,248,421
79,255,421
72,262,421
65,269,421
58,276,421
51,283,421
44,290,421
37,297,421
30,304,421
23,311,421
16,318,421
23,325,421
30,332,421
37,339,421
44,346,421
51,353,421
58,360,421
65,367,421
72,374,421
79,381,421
86,388,421
93,395,421
100,402,421
107,409,421
114,416,421
121,423,421
128,430,421
135,437,421
142,444,421
149,451,421
156,458,421
163,465,421
170,472,421
177,479,421
184,486,421
191,493,421
198,500,421
205,507,421
212,514,421
219,521,421
226,528,421
233,535,421
240,542,421
247,549,421
254,556,421
261,563,421
268,570,421
275,577,421
282,584,421
289,591,421
296,598,421
303,605,421
310,612,421
317,619,421
324,626,421
331,633,421
338,640,421
345,647,421
352,654,421
359,661,421
366,668,421
373,675,421
380,682,421
387,689,421
394,696,421
401,703,421
408,710,421
415,717,421
422,724,421
429,731,421
436,738,421
443,745,421
